"index";"date";"length"
136;2016-01-01;66,2326945045507
137;2016-01-01;36,7211684959127
138;2016-01-01;50,2355782844697
139;2016-01-01;82,7013051907115
140;2016-01-01;67,4556986797054
141;2016-01-01;84,1880633736324
142;2016-01-01;106,427869946506
143;2016-01-01;70,0060722549099
144;2016-01-01;37,1830161504077
145;2016-01-01;86,500629907895
146;2016-01-01;66,976099259428
147;2016-01-01;70,9612953145139
148;2016-01-01;60,1275954444969
149;2016-01-01;34,530507963345
150;2016-01-01;67,9949553586498
151;2016-01-01;68,3853618654861
152;2016-01-01;38,5584680131731
153;2016-01-01;102,163666099545
154;2016-01-01;71,8291528725091
155;2016-01-01;47,8520157618398
156;2016-01-01;74,7891599289675
157;2016-01-01;52,7086103418557
158;2016-01-01;57,2194576548385
159;2016-01-01;39,575180143085
160;2016-01-01;84,6102043437722
161;2016-01-01;85,4526436402866
162;2016-01-01;67,5135746529882
163;2016-01-01;49,4702196363695
164;2016-01-01;43,971277756544
165;2016-01-01;72,6756928169554
166;2016-01-01;49,6446947235482
167;2016-01-01;65,6223702231774
168;2016-01-01;41,4472688337008
169;2016-01-01;66,1929063429476
170;2016-01-01;57,5772518114202
171;2016-01-01;62,0651434183265
172;2016-01-01;70,4460660055756
173;2016-01-01;53,881984791529
174;2016-01-01;54,3083167198608
175;2016-01-01;67,6247161679941
176;2016-01-01;50,3833914835531
177;2016-01-01;97,0824943423928
178;2016-01-01;36,1073501716027
179;2016-01-01;67,8361753047009
180;2016-01-01;60,4781598540247
181;2016-01-01;33,9844528204158
182;2016-01-01;48,0391833273448
183;2016-01-01;81,5136903358951
184;2016-01-01;39,7375388855234
185;2016-01-01;37,891947848943
186;2016-01-01;34,601490491113
187;2016-01-01;59,3599786600356
188;2016-01-01;54,2103771551166
189;2016-01-01;100,430112519011
190;2016-01-01;56,5127929757772
191;2016-01-01;80,4511167314217
192;2016-01-01;36,7042042726097
193;2016-01-01;51,3990352200285
194;2016-01-01;111,792567992256
195;2016-01-01;57,8484318859335
196;2016-01-01;70,8771756773955
197;2016-01-01;41,3619933586448
198;2016-01-01;53,8366217419863
199;2016-01-01;60,233530835437
200;2016-01-01;79,997580907649
201;2016-01-01;39,5206904684204
202;2016-01-01;38,0960229919841
203;2016-01-01;99,3870929302232
204;2016-01-01;37,0678466821217
205;2016-01-01;61,5532976122789
206;2016-01-01;52,6264591172448
207;2016-01-01;64,5149990273038
208;2016-01-01;110,398379659304
209;2016-01-01;68,3732038579924
210;2016-01-01;75,352285026133
211;2016-01-01;60,6512954247259
212;2016-01-01;37,5473571746231
213;2016-01-01;39,5752602910093
214;2016-01-01;71,7063122031625
215;2016-01-01;108,473130200927
216;2016-01-01;43,260425238647
217;2016-01-01;52,562883043936
218;2016-01-01;68,9137291834909
219;2016-01-01;38,5761414601066
220;2016-01-01;61,7194991666543
221;2016-01-01;64,8997462099893
222;2016-01-01;42,0232589883283
223;2016-01-01;54,8004964425402
224;2016-01-01;53,0922710017534
225;2016-01-01;47,8159555445199
226;2016-01-01;56,8761578732867
227;2016-01-01;47,7809001086773
228;2016-01-01;43,7218057217364
229;2016-01-01;48,720929122407
230;2016-01-01;71,1632152843389
231;2016-01-01;77,6918480146221
232;2016-01-01;106,375506149135
233;2016-01-01;74,2551910779279
234;2016-01-01;111,82168975965
235;2016-01-01;43,327742342823
236;2016-01-01;58,4835881253482
237;2016-01-01;55,9150787006721
238;2016-01-01;42,0062442845022
239;2016-01-01;77,1668721407397
240;2016-01-01;34,5774346940742
241;2016-01-01;37,1984636050422
242;2016-01-01;100,957595726672
243;2016-01-01;57,4236043720081
244;2016-01-01;35,3115034806954
245;2016-01-01;38,4736441948284
246;2016-01-01;52,2468900576474
247;2016-01-01;51,8379176111804
248;2016-01-01;44,4848382539693
249;2016-01-01;44,2527778613448
250;2016-01-01;88,257592314669
251;2016-01-01;79,8606756426661
252;2016-01-01;56,3671596367744
253;2016-01-01;44,8144930045987
254;2016-01-01;77,5279138237028
255;2016-01-01;70,5730632476017
256;2016-01-01;50,3138892043615
257;2016-01-01;60,7460609465901
258;2016-01-01;51,8188922815046
259;2016-01-01;43,3601117225376
260;2016-01-01;48,526977696236
261;2016-01-01;74,8989655077867
262;2016-01-01;69,2979162083974
263;2016-01-01;70,7565943843436
264;2016-01-01;52,0613752668882
265;2016-01-01;37,477712949298
266;2016-01-01;85,6823017588847
267;2016-01-01;62,9572579399336
268;2016-01-01;65,4037141379461
269;2016-01-01;77,5091727242855
270;2016-01-01;66,0340888813833
271;2016-01-01;78,6499195598515
272;2016-01-01;97,5318802008038
273;2016-01-01;86,8669381643649
274;2016-01-01;32,8562033127453
275;2016-01-01;68,4318109041395
276;2016-01-01;47,5879193462733
277;2016-01-01;33,5199111235037
278;2016-01-01;71,1364563040509
279;2016-01-01;35,4908836808009
280;2016-01-01;47,8759671914188
281;2016-01-01;59,6696290197998
282;2016-01-01;32,6833961303337
283;2016-01-01;35,1727454742453
284;2016-01-01;42,1871259308619
285;2016-01-01;72,7478856273569
286;2016-01-01;72,5519782978884
287;2016-01-01;60,93423068018
288;2016-01-01;51,2447000688792
289;2016-01-01;64,054828383605
290;2016-01-01;76,1769530059609
291;2016-01-01;89,538337221285
292;2016-01-01;89,594217422099
293;2016-01-01;94,9632312866174
294;2016-01-01;91,4168140240063
295;2016-01-01;80,4404044179138
296;2016-01-01;36,5710767745298
297;2016-01-01;51,9923652687901
298;2016-01-01;32,3328754140014
299;2016-01-01;39,5287960342124
300;2016-01-01;43,4446925320582
301;2016-01-01;35,9889261620326
302;2016-01-01;36,9074669600963
303;2016-01-01;39,9594067601391
304;2016-01-01;77,3673940613747
305;2016-01-01;37,5954023348984
306;2016-01-01;54,2644503500917
307;2016-01-01;37,6769952675191
308;2016-01-01;37,9141980937124
309;2016-01-01;53,44959373111
310;2016-01-01;77,1447967646159
311;2016-01-01;66,0403589424879
312;2016-01-01;68,1583392157127
313;2016-01-01;53,504968904803
314;2016-01-01;55,0710692133411
315;2016-01-01;66,0430339130447
316;2016-01-01;65,6171612866136
317;2016-01-01;46,6030617010256
318;2016-01-01;61,6834839408273
319;2016-01-01;54,6578508297201
320;2016-01-01;46,0161007247998
321;2016-01-01;62,0551101132763
322;2016-01-01;35,7904765371423
323;2016-01-01;63,469600738996
324;2016-01-01;44,841762625374
325;2016-01-01;36,1507016595547
326;2016-01-01;68,555040390065
327;2016-01-01;70,0357615446097
328;2016-01-01;38,0662478894521
329;2016-01-01;64,5448232998767
330;2016-01-01;35,5059340783593
331;2016-01-01;102,227829654799
332;2016-01-01;95,0278114869052
333;2016-01-01;42,4328449598216
334;2016-01-01;43,7063331376712
335;2016-01-01;43,9415462650292
336;2016-01-01;41,2069287927806
337;2016-01-01;43,6198812586387
338;2016-01-01;47,8420479212239
339;2016-01-01;50,8577377012718
340;2016-01-01;76,5952850981825
341;2016-01-01;59,1634538815272
342;2016-01-01;51,5240569042142
343;2016-01-01;38,6452901319843
344;2016-01-01;56,9619340478019
345;2016-01-01;36,9625311520406
346;2016-01-01;40,8751131829655
347;2016-01-01;41,8807724724046
348;2016-01-01;38,4039710190635
349;2016-01-01;42,6755857767507
350;2016-01-01;112,966066594382
351;2016-01-01;35,4313617015306
352;2016-01-01;60,4604771664225
353;2016-01-01;38,5166080036828
354;2016-01-01;32,396651852198
355;2016-01-01;53,4760301118365
356;2016-01-01;40,0095569621383
357;2016-01-01;39,1532263268803
358;2016-01-01;53,0498152619611
359;2016-01-01;87,6469864475651
360;2016-01-01;86,9830861950741
361;2016-01-01;77,1338588650117
362;2016-01-01;37,6300510000868
363;2016-01-01;41,4879796235505
364;2016-01-01;52,0625693455477
365;2016-01-01;96,6959978288597
366;2016-01-01;41,7995115486019
367;2016-01-01;86,0521876869256
368;2016-01-01;59,3003582768141
369;2016-01-01;65,9092553168842
370;2016-01-01;63,4759662065592
371;2016-01-01;37,5323226238185
372;2016-01-01;34,8568123874884
373;2016-01-01;51,9061163248623
374;2016-01-01;41,6630179858899
375;2016-01-01;86,4823377835495
376;2016-01-01;44,1895820982335
377;2016-01-01;37,355587171809
378;2016-01-01;44,6314428710319
379;2016-01-01;39,6712779704531
380;2016-01-01;53,7409182609868
381;2016-01-01;53,6964689038576
382;2016-01-01;74,8289394522495
383;2016-01-01;51,7548339815586
384;2016-01-01;73,0114224025409
385;2016-01-01;46,5950640304761
386;2016-01-01;66,2646261657653
387;2016-01-01;56,921953538067
388;2016-01-01;82,3157077085868
389;2016-01-01;55,3146070663973
390;2016-01-01;69,0978203809349
391;2016-01-01;46,901492983592
392;2016-01-01;70,9807739004412
393;2016-01-01;70,3751783345589
394;2016-01-01;61,8244299555521
395;2016-01-01;50,8677106766282
396;2016-01-01;43,7019797352635
397;2016-01-01;61,1654343962518
398;2016-01-01;45,1048734336484
399;2016-01-01;72,4505125884858
400;2016-01-01;62,0552325081772
401;2016-01-01;76,20810209634
402;2016-01-01;79,6752237084197
403;2016-01-01;34,8480948729785
404;2016-01-01;67,2845301864485
405;2016-01-01;53,5404746869318
406;2016-01-01;67,7803291840152
407;2016-01-01;34,1350665147526
408;2016-01-01;52,0475769478096
409;2016-01-01;72,8216794545244
410;2016-01-01;47,735923309581
411;2016-01-01;51,7846836953135
412;2016-01-01;58,6267495657067
413;2016-01-01;56,0739822382164
414;2016-01-01;37,1267327646542
415;2016-01-01;38,0984138234974
416;2016-01-01;34,4744492810209
417;2016-01-01;55,4623533499082
418;2016-01-01;48,1646879981773
419;2016-01-01;64,4848668955064
420;2016-01-01;69,5746761293318
421;2016-01-01;96,6849253437759
422;2016-01-01;36,2578187571374
423;2016-01-01;50,528350440374
424;2016-01-01;57,839921873884
425;2016-01-01;71,8139261857982
426;2016-01-01;49,4447347374391
427;2016-01-01;32,8902434152478
428;2016-01-01;51,0551385733213
429;2016-01-01;100,214408475722
430;2016-01-01;34,3769075046918
431;2016-01-01;101,76734945008
432;2016-01-01;49,9955331026894
433;2016-01-01;35,549343494402
434;2016-01-01;44,5862235356192
435;2016-01-01;54,4692697108057
436;2016-01-01;78,5682337069572
437;2016-01-01;35,2485296133359
438;2016-01-01;43,2771106768518
439;2016-01-01;54,732665127537
440;2016-01-01;39,721184395455
441;2016-01-01;86,5615533777343
442;2016-01-01;57,1207380877847
443;2016-01-01;59,4681320751062
444;2016-01-01;84,0089812454336
445;2016-01-01;44,889185709468
446;2016-01-01;38,237989733473
447;2016-01-01;61,981960495656
448;2016-01-01;64,228638071248
449;2016-01-01;46,283550241697
450;2016-01-01;51,132982578392
451;2016-01-01;48,0364978693847
452;2016-01-01;34,1601808158613
453;2016-01-01;85,1149275714435
454;2016-01-01;114,622184861579
455;2016-01-01;40,0285177319333
456;2016-01-01;39,1523707571037
457;2016-01-01;69,5144816349389
458;2016-01-01;72,6890309914711
459;2016-01-01;73,2387858202955
460;2016-01-01;72,0564992011996
461;2016-01-01;70,2379301864451
462;2016-01-01;69,6034081084873
463;2016-01-01;50,544820706856
464;2016-01-01;56,8204397152287
465;2016-01-01;49,6371177443269
466;2016-01-01;54,60409957745
467;2016-01-01;32,0701682490685
468;2016-01-01;100,314383475587
469;2016-01-01;36,0672592628019
470;2016-01-01;61,4523067032722
471;2016-01-01;85,9904019414088
472;2016-01-01;53,1912950261684
473;2016-01-01;47,9396554085077
474;2016-01-01;39,2885613327551
475;2016-01-01;119,083241903618
476;2016-01-01;54,2163828051262
477;2016-01-01;51,1274230792269
478;2016-01-01;40,7581890064417
479;2016-01-01;34,1350424629277
480;2016-01-01;35,4902448563897
481;2016-01-01;56,7902932919087
482;2016-01-01;37,6570118243421
483;2016-01-01;36,3133871197271
484;2016-01-01;92,1872863978078
485;2016-01-01;99,2896609434972
486;2016-01-01;75,5892502515762
487;2016-01-01;78,9878757339126
488;2016-01-01;37,1848174805209
489;2016-01-01;57,0507858717816
490;2016-01-01;65,0402455212965
491;2016-01-01;88,6057339958125
492;2016-01-01;37,1707938093948
493;2016-01-01;48,2379406599853
494;2016-01-01;59,687770904963
495;2016-01-01;34,4928903656793
496;2016-01-01;37,5828772712519
497;2016-01-01;52,2982853600517
498;2016-01-01;77,6330917607507
499;2016-01-01;50,3245965614656
500;2016-01-01;77,922059404206
501;2016-01-01;56,4076720656102
502;2016-01-01;49,5068656705556
503;2016-01-01;47,8895959534207
504;2016-01-01;75,0924633482249
505;2016-01-01;44,8787247545601
506;2016-01-01;34,0208821465955
507;2016-01-01;55,308259338008
508;2016-01-01;85,9838682681809
509;2016-01-01;51,8513264003152
510;2016-01-01;60,3113723106591
511;2016-01-01;61,6219095811511
512;2016-01-01;38,8005192198767
513;2016-01-01;35,8160462661041
514;2016-01-01;80,9343021827408
515;2016-01-01;56,9058509925361
516;2016-01-01;61,0001175261186
517;2016-01-01;69,6569865231732
518;2016-01-01;38,0789492484453
519;2016-01-01;36,5789568276274
520;2016-01-01;88,5364208518441
521;2016-01-01;50,6260926878622
522;2016-01-01;53,8414839769101
523;2016-01-01;42,93034622137
524;2016-01-01;60,1653677245846
525;2016-01-01;50,7686138984667
526;2016-01-01;66,319066726495
527;2016-01-01;48,2043628600015
528;2016-01-01;53,798619822776
529;2016-01-01;34,5494900540832
530;2016-01-01;78,5675475631278
531;2016-01-01;53,8272054339021
532;2016-01-01;60,6259314549424
533;2016-01-01;64,0899160440496
534;2016-01-01;55,4026466033581
535;2016-01-01;63,6834665178386
536;2016-01-01;72,4003803580242
537;2016-01-01;61,1595679268095
538;2016-01-01;76,5917678673038
539;2016-01-01;59,9275241170424
540;2016-01-01;51,2166936166617
541;2016-01-01;52,9496845825187
542;2016-01-01;59,6944359711849
543;2016-01-01;90,4625210687271
544;2016-01-01;61,2878450903419
545;2016-01-01;91,0342019808221
546;2016-01-01;41,2244861166572
547;2016-01-01;89,7918751062658
548;2016-01-01;32,1966301258347
549;2016-01-01;53,5759805278349
550;2016-01-01;35,8374158076872
551;2016-01-01;70,3127237904362
552;2016-01-01;49,0742717899083
553;2016-01-01;67,5876507031012
554;2016-01-01;115,760261079063
555;2016-01-01;50,8992381130616
556;2016-01-01;99,0379509017051
557;2016-01-01;91,2810084369747
558;2016-01-01;87,6475825953892
559;2016-01-01;50,9596916285207
560;2016-01-01;51,4029205181958
561;2016-01-01;107,377068236776
562;2016-01-01;36,8956376780593
563;2016-01-01;52,5994470593803
564;2016-01-01;42,0181873200222
565;2016-01-01;39,2959154765096
566;2016-01-01;50,6067511619437
567;2016-01-01;51,8316834644537
568;2016-01-01;74,2201764010801
569;2016-01-01;63,6060123561155
570;2016-01-01;61,9829347902382
571;2016-01-01;91,550254000612
572;2016-01-01;49,0052336619469
573;2016-01-01;52,2349071267364
574;2016-01-01;35,8769278902212
575;2016-01-01;53,803176428075
576;2016-01-01;79,7673029146247
577;2016-01-01;34,6779562929683
578;2016-01-01;37,7182746478929
579;2016-01-01;65,4986951642809
580;2016-01-01;38,0502338761541
581;2016-01-01;53,4295159749568
582;2016-01-01;33,773780545692
583;2016-01-01;51,7963395673959
584;2016-01-01;48,8072106351481
585;2016-01-01;36,8301189647684
586;2016-01-01;64,1153783735813
587;2016-01-01;87,6084583268193
588;2016-01-01;92,5092412698062
589;2016-01-01;62,1510254858415
590;2016-01-01;54,4564701145374
591;2016-01-01;59,7641662025916
592;2016-01-01;32,2910312531629
593;2016-01-01;95,414740478468
594;2016-01-01;112,331512862952
595;2016-01-01;57,5427195993708
596;2016-01-01;49,6886186239545
597;2016-01-01;44,9100704442893
598;2016-01-01;55,3388288168005
599;2016-01-01;80,9796055539582
600;2016-01-01;82,1613552753609
601;2016-01-01;38,0409649436577
602;2016-01-01;96,3318659232229
603;2016-01-01;57,0625469970727
604;2016-01-01;75,6863055095129
605;2016-01-01;71,363328109767
606;2016-01-01;69,545008117954
607;2016-01-01;47,6936129814635
608;2016-01-01;69,1406583115649
609;2016-01-01;56,323003222682
610;2016-01-01;78,3648068257605
611;2016-01-01;82,737115061999
612;2016-01-01;37,8477294851438
613;2016-01-01;60,216119941256
614;2016-01-01;38,397715511624
615;2016-01-01;76,8624771754947
616;2016-01-01;37,0963411333775
617;2016-01-01;62,6575855714662
618;2016-01-01;37,209322234365
619;2016-01-01;86,5988027680193
620;2016-01-01;54,5376895288721
621;2016-01-01;44,2094275643904
622;2016-01-01;30,6187493889765
623;2016-01-01;69,5273296284279
624;2016-01-01;36,454371027183
625;2016-01-01;38,9192952169676
626;2016-01-01;52,7193890814984
627;2016-01-01;51,5459077085248
628;2016-01-01;106,726687974895
629;2016-01-01;112,272524526643
630;2016-01-01;54,7410467990565
631;2016-01-01;51,2908810507622
632;2016-01-01;64,4161443868381
633;2016-01-01;65,0151818654309
634;2016-01-01;68,3214693538723
635;2016-01-01;78,588942528114
636;2016-01-01;95,5732510065176
637;2016-01-01;87,7620871824766
638;2016-01-01;65,6407007326405
639;2016-01-01;47,4293609004058
640;2016-01-01;79,2004000236428
641;2016-01-01;78,6408431352999
642;2016-01-01;51,9544747251129
643;2016-01-01;91,3868759365847
644;2016-01-01;34,3653461006164
645;2016-01-01;44,0186560762808
646;2016-01-01;38,1598336247497
647;2016-01-01;56,7211700107716
648;2016-01-01;51,1669509172001
649;2016-01-01;53,1639640148251
650;2016-01-01;73,4361768983657
651;2016-01-01;52,922813661055
652;2016-01-01;50,567650015729
653;2016-01-01;31,4119298325635
654;2016-01-01;74,1386380401232
655;2016-01-01;59,3432560332111
656;2016-01-01;67,2161199771719
657;2016-01-01;39,7795547166062
658;2016-01-01;86,5300050909294
659;2016-01-01;47,1446984191564
660;2016-01-01;33,6315029216704
661;2016-01-01;59,0462576777753
662;2016-01-01;68,4816241708417
663;2016-01-01;104,050005013507
664;2016-01-01;49,8856726555906
665;2016-01-01;67,1451745307176
666;2016-01-01;76,8959032069688
667;2016-01-01;52,6733637993986
668;2016-01-01;52,9982412759259
669;2016-01-01;79,3003547764031
670;2016-01-01;50,9507262841225
671;2016-01-01;86,6926844118544
672;2016-01-01;34,7367327371206
673;2016-01-01;49,9210540772498
674;2016-01-01;61,7988376401403
675;2016-01-01;64,5300501406123
676;2016-01-01;63,6732229515518
677;2016-01-01;54,2328227274723
678;2016-01-01;39,9231038538353
679;2016-01-01;80,0548505092317
680;2016-01-01;78,0463890323475
681;2016-01-01;47,1858948895501
682;2016-01-01;97,1440733351281
683;2016-01-01;33,9514636227389
684;2016-01-01;55,8056532820155
685;2016-01-01;87,2625339180465
686;2016-01-01;96,4758895321329
687;2016-01-01;47,9724871020274
688;2016-01-01;42,3506454268955
689;2016-01-01;49,8141633104006
690;2016-01-01;58,3378098078968
691;2016-01-01;86,0945380895389
692;2016-01-01;39,1909048639311
693;2016-01-01;39,5760157580539
694;2016-01-01;35,6632686704184
695;2016-01-01;64,1407885620949
696;2016-01-01;73,7063401291588
697;2016-01-01;53,0871214117034
698;2016-01-01;83,6604399298718
699;2016-01-01;68,9502274376143
700;2016-01-01;40,2929236609574
701;2016-01-01;54,6890422288672
702;2016-01-01;46,5225029373758
703;2016-01-01;62,790092510728
704;2016-01-01;78,0348171551475
705;2016-01-01;47,0706305766273
706;2016-01-01;63,1648085059376
707;2016-01-01;96,3804914443355
708;2016-01-01;59,9462528978197
709;2016-01-01;82,2179754265022
710;2016-01-01;36,8360896069768
711;2016-01-01;34,9003392330621
712;2016-01-01;51,968165482472
713;2016-01-01;48,774881341332
714;2016-01-01;64,1669564220734
715;2016-01-01;86,1826639536155
716;2016-01-01;78,5077429243201
717;2016-01-01;66,5839080369219
718;2016-01-01;39,0944303866759
719;2016-01-01;54,5165209685074
720;2016-01-01;60,2680866379336
721;2016-01-01;107,40007909272
722;2016-01-01;58,4152395147027
723;2016-01-01;64,9264506882137
724;2016-01-01;82,1155552809162
725;2016-01-01;41,0517622740971
726;2016-01-01;76,3801168629875
727;2016-01-01;109,569918273067
728;2016-01-01;60,3314292272864
729;2016-01-01;37,1850492206571
730;2016-01-01;46,5272063782519
731;2016-01-01;34,7885071440681
732;2016-01-01;61,6157008612135
733;2016-01-01;45,5772312621766
734;2016-01-01;60,0353222041575
735;2016-01-01;55,1621524339534
736;2016-01-01;36,7250767216902
737;2016-01-01;33,2567413217865
738;2016-01-01;40,8216565516377
739;2016-01-01;35,6239779730339
740;2016-01-01;49,9121103973654
741;2016-01-01;66,8661777569759
742;2016-01-01;38,8784255488461
743;2016-01-01;88,7706299838059
744;2016-01-01;61,8429602925023
745;2016-01-01;80,1893378902587
746;2016-01-01;49,0655850715705
747;2016-01-01;86,2389106020389
748;2016-01-01;34,6417648352536
749;2016-01-01;44,2232413519897
750;2016-01-01;34,6373548329508
751;2016-01-01;70,0618959509843
752;2016-01-01;37,1672841551688
753;2016-01-01;64,8630915410385
754;2016-01-01;68,4366712617892
755;2016-01-01;49,0194492923851
756;2016-01-01;78,7509599207229
757;2016-01-01;70,490338242863
758;2016-01-01;97,2495205158053
759;2016-01-01;51,7700997726132
760;2016-01-01;79,7068298246686
761;2016-01-01;39,1425447846778
762;2016-01-01;77,3712286486617
763;2016-01-01;113,552337346811
764;2016-01-01;79,0770999046433
765;2016-01-01;40,8130869228853
766;2016-01-01;71,3586656701612
767;2016-01-01;86,4185227811549
768;2016-01-01;111,836087424179
769;2016-01-01;47,0429450132067
770;2016-01-01;73,4184795098557
771;2016-01-01;89,756340598258
772;2016-01-01;79,250172865667
773;2016-01-01;42,4594620939629
774;2016-01-01;63,329394383654
775;2016-01-01;58,0744953080173
776;2016-01-01;36,0082326392103
777;2016-01-01;63,4598639156794
778;2016-01-01;46,2843317861663
779;2016-01-01;84,8496032071181
780;2016-01-01;36,7039343686726
781;2016-01-01;71,615938334677
782;2016-01-01;36,3294354367269
783;2016-01-01;32,5812384654804
784;2016-01-01;31,316334312751
785;2016-01-01;101,884521627558
786;2016-01-01;71,3138875841956
787;2016-01-01;89,3448995063796
788;2016-01-01;30,0183624019946
789;2016-01-01;46,1732748138083
790;2016-01-01;53,5295151562855
791;2016-01-01;32,9853858709
792;2016-01-01;67,3164124446667
793;2016-01-01;48,3300715634895
794;2016-01-01;30,7789081579668
795;2016-01-01;64,606835069723
796;2016-01-01;47,3672704264583
797;2016-01-01;63,3367857726359
798;2016-01-01;37,8313859815183
799;2016-01-01;64,9574468269845
800;2016-01-01;38,3823356349069
801;2016-01-01;43,0621468819349
802;2016-01-01;81,9055151962256
803;2016-01-01;85,4106536927687
804;2016-01-01;52,6597447259184
805;2016-01-01;48,9730741971199
806;2016-01-01;39,9758966267872
807;2016-01-01;55,1726175249601
808;2016-01-01;64,4120576927241
809;2016-01-01;67,2752847909921
810;2016-01-01;35,2233090234735
811;2016-01-01;57,6984763909771
812;2016-01-01;93,841482808539
813;2016-01-01;38,2591567550517
814;2016-01-01;106,577853871389
815;2016-01-01;48,5523865126203
816;2016-01-01;68,4660369491534
817;2016-01-01;50,3303606307165
818;2016-01-01;46,0397478088606
819;2016-01-01;70,7204201227545
820;2016-01-01;99,3094944410514
821;2016-01-01;65,1930335382566
822;2016-01-01;74,4241980984724
823;2016-01-01;49,8635323119376
824;2016-01-01;68,4894196612188
825;2016-01-01;105,32997541623
826;2016-01-01;83,0698069334708
827;2016-01-01;38,5945274355081
828;2016-01-01;51,0471405481395
829;2016-01-01;38,5866495214486
